
STATUS ,187, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.51118779182434,detik


STATUS ,188, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.581085920333862,detik


STATUS ,189, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.642968893051147,detik


STATUS ,190, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.708964109420776,detik


STATUS ,191, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.775044918060303,detik


STATUS ,192, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.842015981674194,detik


STATUS ,193, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.911259889602661,detik


STATUS ,194, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.976845979690552,detik


STATUS ,195, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.042793989181519,detik


STATUS ,196, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.115885972976685,detik


STATUS ,198, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.240535020828247,detik


STATUS ,199, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.307349920272827,detik


STATUS ,200, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.37657904624939,detik


STATUS ,201, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.441991806030273,detik


STATUS ,202, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.508464813232422,detik


STATUS ,203, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.577463865280151,detik


STATUS ,204, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.64437198638916,detik


STATUS ,205, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.71259093284607,detik


STATUS ,206, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.773881912231445,detik


STATUS ,207, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.843183040618896,detik


STATUS ,208, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.909011840820312,detik


STATUS ,209, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,13.975932836532593,detik


STATUS ,210, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.042052984237671,detik


STATUS ,211, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.108976125717163,detik


STATUS ,212, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.176402807235718,detik


STATUS ,213, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.242163896560669,detik


STATUS ,214, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.308799982070923,detik


STATUS ,215, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.378326892852783,detik


STATUS ,216, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.440599918365479,detik


STATUS ,217, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.510106801986694,detik


STATUS ,218, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.575408697128296,detik


STATUS ,219, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.64102292060852,detik


STATUS ,220, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.71130108833313,detik


STATUS ,221, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.779782772064209,detik


STATUS ,222, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.84105896949768,detik


STATUS ,223, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.907640933990479,detik


STATUS ,224, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,14.976797819137573,detik


STATUS ,225, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.040616750717163,detik


STATUS ,226, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.109285116195679,detik


STATUS ,227, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.175380945205688,detik


STATUS ,228, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.244715929031372,detik


STATUS ,229, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.30985689163208,detik


STATUS ,230, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.375739812850952,detik


STATUS ,231, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.441366910934448,detik


STATUS ,232, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.509399890899658,detik


STATUS ,233, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.575171947479248,detik


STATUS ,234, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.640832901000977,detik


STATUS ,235, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.708741903305054,detik


STATUS ,236, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.773631811141968,detik


STATUS ,237, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,15.84038496017456,detik


